KEY1;PAT_Seq_ID;Country;CROP_SEASON;SEASON_NO;OLD_PAT_ID;TRIAL_NAME;TRIAL_TYPE;TRIAL_INSTANCE;NOTES_4_EXCLUDE;Trial_Operator;Org_Partner;Org_Partner_Type;Org_Partner_Country;Org_Partner_Status;LOCATION_NAME;MACRO_REGION;LOCATION_ID;SITE_NAME;Org_Abbrev_3_letters;REP_NO;BLOCK_NO;PLOT_NO;ENTRY_NO;Crop_Variety;Commercial1_Commercial2;Control;PAT_GID;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DATE;FLW_DAYS;FLW_CL;Leaf_shape_R1;PUB_CL;MAT_DATE;MAT_DAYS;PL_Lodging;Podding_MAT;Pod_Shattering;R8_PL_Height;NET_PLOT_AREA;NET_PLOT_YLD;WGT_100_SEEDS;MOIST_PCT;GRAIN_YLD_13PCT;AGRONOMICS;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROTEIN;OIL;Hilum;PLANT_DATE;HARV_DATE;SITE_LAT;SITE_LONG;SITE_ALT;IRRIGATION;TRIAL_STATUS;Org_Source;Org_Source_Type;Org_Source_Country;Org_Acronym
S18_2_ZW_SCL7Goromonzi_SCL5TGx 1987-62F2;-387067741;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;11;55;5;TGx 1987-62F;;No;21;0;0;;18;;;;;67;0;0;0;90;0;1350;12;10;2783,79;YES;2;0;0;0;0;0;0;1;2;1;0;0;43,5;19,95;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Nigeria;IITA (Nigeria)
S18_2_ZW_SCL7Goromonzi_SCL21MRI DINA2;240889566;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;12;56;21;MRI DINA;;No;11;0;0;;32;;;;;126;0;0;0;105;0;1600;14;11;3277,24;YES;2;0;0;0;0;0;0;1;0;1;0;0;40,17;22,28;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;MRI/Syngenta (Synergy Agribusiness Zambia Limited);Private;Zambia;MRI/Syngenta_Synergy Ag. (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL14SC SAGA2;498519497;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;12;57;14;SC SAGA;;Yes;12;0;0;;18;;;;;80;0;0;0;105;0;1490;20;11;3065,63;YES;2;0;0;0;0;0;0;1;1;1;0;0;41,64;20,47;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL2NASOKO2;-1078119768;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;12;58;2;NASOKO;;No;64;0;0;;21;;;;;95;0;0;0;110;0;1450;19;9;3040;YES;1;0;0;0;0;0;0;1;1;1;0;0;42,08;19,29;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL7Goromonzi_SCL25S1146/5/252;-1130046393;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;12;59;25;S1146/5/25;;No;123;0;0;;30;;;;;102;0;0;0;120;0;1330;20;8;2806,76;YES;2;0;0;0;0;0;0;1;2;1;0;0;42,96;19,94;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL15TGx 2001-24FM2;296639916;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;2;12;60;15;TGx 2001-24FM;;No;128;0;0;;21;;;;;91;0;0;0;70;0;1270;15;9;2662,62;YES;2;0;0;0;0;0;0;1;1;1;0;0;43,89;19,97;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL3TIKOLORE3;199338185;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;13;61;3;TIKOLORE;;No;86;0;0;;18;;;;;67;0;0;0;85;0;1250;12;10;2600,57;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL7Goromonzi_SCL8Panorama 29 I3;1283970703;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;13;62;8;Panorama 29 I;;No;119;0;0;;35;;;;;130;0;0;0;160;0;1170;15;10;2409,93;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL7Goromonzi_SCL21MRI DINA3;-2058638438;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;13;63;21;MRI DINA;;No;11;0;0;;35;;;;;130;0;0;0;95;0;1520;14;11;3123,86;YES;1;0;0;0;0;0;0;1;0;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;MRI/Syngenta (Synergy Agribusiness Zambia Limited);Private;Zambia;MRI/Syngenta_Synergy Ag. (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL26SSS5003;940216495;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;13;64;26;SSS500;;No;127;0;0;;13;;;;;70;0;0;0;60;0;1390;15;11;2840,71;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Sensako;Private;South Africa;Sensako (South Africa)
S18_2_ZW_SCL7Goromonzi_SCL17TGx 2002-9FM3;635300371;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;13;65;17;TGx 2002-9FM;;No;130;0;0;;21;;;;;84;0;0;0;85;0;1160;18;10;2402,67;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL5TGx 1987-62F3;-688338828;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;14;66;5;TGx 1987-62F;;No;21;0;0;;18;;;;;67;0;0;0;80;0;1350;12;10;2799,31;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Nigeria;IITA (Nigeria)
S18_2_ZW_SCL7Goromonzi_SCL23S1180/5/543;-975325143;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;14;67;23;S1180/5/54;;No;124;0;0;;25;;;;;91;0;0;0;105;0;1770;15;9;3719,03;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL13SC SIGNAL3;-1568393461;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;14;68;13;SC SIGNAL;;Yes;103;0;0;;25;;;;;95;0;0;0;125;0;1570;15;8;3316,85;YES;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL28S1140/5/43;1433739394;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;14;69;28;S1140/5/4;;No;91;0;0;;28;;;;;102;0;0;0;115;0;1810;20;8;3844,69;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL14SC SAGA3;-246797142;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;14;70;14;SC SAGA;;Yes;12;0;0;;18;;;;;80;0;0;0;100;0;1860;21;10;3831,17;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL16TGx 2002-35FM3;-899304353;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;15;71;16;TGx 2002-35FM;;No;129;0;0;;18;;;;;74;0;0;0;80;0;1150;13;11;2366,09;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL20TGx 2014-5GM3;-1198708287;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;15;72;20;TGx 2014-5GM;;No;85;0;0;;21;;;;;80;0;0;0;85;0;1530;17;8;3235,86;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL11SC SPIKE3;1393146940;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;15;73;11;SC SPIKE;;Yes;104;0;0;;21;;;;;91;0;0;0;130;0;1380;15;8;2905,93;YES;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL6Lukanga3;-1100691451;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;15;74;6;Lukanga;;No;57;0;0;;21;;;;;88;0;0;0;95;0;1370;15;9;2869,13;YES;1;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL24S1187/5/373;897325524;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;15;75;24;S1187/5/37;;No;125;0;0;;21;;;;;88;0;0;0;85;0;1290;18;11;2636,34;YES;1;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL1Makwacha3;-1226246430;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;16;76;1;Makwacha;;No;63;0;0;;21;;;;;91;0;0;0;105;0;1330;17;7;2831,22;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL7Goromonzi_SCL10Panorama 33;465173593;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;16;77;10;Panorama 3;;No;120;0;0;;35;;;;;130;0;0;0;170;0;810;16;9;1700,07;YES;1;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL7Goromonzi_SCL12S1150/5/223;365996751;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;16;78;12;S1150/5/22;;No;92;0;0;;25;;;;;91;0;0;0;105;0;1420;14;9;2964,05;YES;1;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL25S1146/5/253;113002364;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;16;79;25;S1146/5/25;;No;123;0;0;;30;;;;;102;0;0;0;120;0;1720;20;8;3625,84;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL30SC SENTINEL3;259169292;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;16;80;30;SC SENTINEL;;Yes;102;0;0;;23;;;;;88;0;0;0;120;0;1290;18;9;2686,76;YES;4;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL29CLARK-63K3;-587977277;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;17;81;29;CLARK-63K;;No;9;0;0;;30;;;;;95;0;0;0;85;0;1460;13;8;3077,75;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S18_2_ZW_SCL7Goromonzi_SCL18TGx 2014-16FM3;-612125952;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;17;82;18;TGx 2014-16FM;;No;131;0;0;;11;;;;;84;0;0;0;100;0;960;15;10;1992,83;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL19TGx 2014-21FM3;-1472332770;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;17;83;19;TGx 2014-21FM;;No;132;0;0;;25;;;;;91;0;0;0;105;0;1530;16;7;3260,48;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL22S1079/6/73;780862247;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;17;84;22;S1079/6/7;;No;67;0;0;;25;;;;;88;0;0;0;100;0;1550;18;8;3288,85;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
S18_2_ZW_SCL7Goromonzi_SCL2NASOKO3;-1938319228;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;17;85;2;NASOKO;;No;64;0;0;;21;;;;;98;0;0;0;105;0;1790;17;9;3752,83;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_SCL7Goromonzi_SCL7Kaleya3;241776945;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;18;86;7;Kaleya;;No;56;0;0;;32;;;;;102;0;0;0;110;0;1440;14;12;2926,34;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;ZamSeed;Private;Zambia;ZamSeed (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL9Panorama 3583;-637097973;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;18;87;9;Panorama 358;;No;121;0;0;;39;;;;;130;0;0;0;150;0;1550;13;10;3196,21;YES;2;0;0;0;0;0;0;1;0;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Semillas Panorama SAS;Private;Colombia;S. Panorama (Colombia)
S18_2_ZW_SCL7Goromonzi_SCL27SCS-13;2106567887;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;18;88;27;SCS-1;;No;13;0;0;;21;;;;;80;0;0;0;95;0;1470;17;10;3044,76;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;Ethiopian Institute of Agricultural Research (EIAR);Public;Ethiopia;EIAR (Ethiopia)
S18_2_ZW_SCL7Goromonzi_SCL15TGx 2001-24FM3;-864164805;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;18;89;15;TGx 2001-24FM;;No;128;0;0;;18;;;;;91;0;0;0;115;0;1490;17;8;3158,11;YES;2;0;0;0;0;0;0;1;1;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_SCL7Goromonzi_SCL4TGx 1991-22F3;399779971;Zimbabwe;2018;2;PAT-046;S18_2_ZW_SCL7;On Station;;;Hapson Mushoriwa;Seed Co Limited - Zimbabwe;Private;Zimbabwe;Active;Goromonzi_SCL;ME1;;Rattray Arnold Research Station (RARS);SCL;3;18;90;4;TGx 1991-22F;;No;75;0;0;;18;;;;;63;0;0;0;95;0;1520;14;10;3137,84;YES;2;0;0;0;0;0;0;1;2;1;0;0;0;0;;11/28/2018;05/08/2019;-17,650,119;31,235,619;1341;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_CBI1Harare_CBI26SSS5001;557612162;Zimbabwe;2018;2;PAT-051;S18_2_ZW_CBI1;On Station;;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Harare_CBI;ME1;;Harare Research Station;CBI;1;1;1;26;SSS500;;No;127;0;0;;56;Purple;;Grey;;110;1;0;5;56;0;2262;12;9;2470;YES;0;0;0;0;0;0;0;0;0;0;0;0;45;20,43;;11/26/2018;5/17/2019;-17,48;31,03;1504;Rainfed;READY_FOR_ANALYSIS;Sensako;Private;South Africa;Sensako (South Africa)
S18_2_ZW_CBI1Harare_CBI1Makwacha1;-1045844435;Zimbabwe;2018;2;PAT-051;S18_2_ZW_CBI1;On Station;;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Harare_CBI;ME1;;Harare Research Station;CBI;1;1;2;1;Makwacha;;No;63;0;0;;61;;;Grey;;140;2;0;3;100;0;1432;16;9;1567,11;YES;0;0;0;0;0;0;0;0;0;0;0;0;42,88;19,04;;11/26/2018;5/17/2019;-17,48;31,03;1504;Rainfed;READY_FOR_ANALYSIS;Department of Agricultural Research Services (DARS);Public;Malawi;DARS (Malawi)
S18_2_ZW_CBI1Harare_CBI15TGx 2001-24FM1;1258102537;Zimbabwe;2018;2;PAT-051;S18_2_ZW_CBI1;On Station;;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Harare_CBI;ME1;;Harare Research Station;CBI;1;1;3;15;TGx 2001-24FM;;No;128;0;0;;64;Purple;;Tawny;;134;4;0;2;115;0;1546;16;8;1701,12;YES;0;0;0;0;0;0;0;0;0;0;0;0;43,04;20,5;;11/26/2018;5/17/2019;-17,48;31,03;1504;Rainfed;READY_FOR_ANALYSIS;International Institute of Tropical Agriculture (IITA);Public;Zambia;IITA (Zambia)
S18_2_ZW_CBI1Harare_CBI14SC SAGA1;1775153206;Zimbabwe;2018;2;PAT-051;S18_2_ZW_CBI1;On Station;;;Ronica Mukaro;Crop Breeding Institute (CBI);Public;Zimbabwe;Active;Harare_CBI;ME1;;Harare Research Station;CBI;1;1;4;14;SC SAGA;;Yes;12;0;0;;58;Purple;;Grey;;121;1;0;1;90;0;2098;14;8;2300,97;YES;0;0;0;0;0;0;0;0;0;0;0;0;41,24;20,84;;11/26/2018;5/17/2019;-17,48;31,03;1504;Rainfed;READY_FOR_ANALYSIS;SeedCo;Private;Zimbabwe;SeedCo (Zimbabwe)
